SYSTEM,SYSTEM_TYPE,EXTRACT_DATE,PAID_DATE,DUE_DATE,POSTING_DATE,RECEIPT_DATE,ENTRY_DATE,INVOICE_DATE,INVOICE_NUMBER,INVOICE_LINE_NUMBER,INVOICE_HEADER_DESCRIPTION,INVOICE_LINE_DESCRIPTION,INVOICE_LINE_AMOUNT,INVOICE_LINE_CURRENCY,INVOICE_TYPE,EXCHANGE_RATE,POSTING_KEY,VOUCHER_NUMBER,CLEARING_DOCUMENT,DOCUMENT_NUMBER,DOCUMENT_LINE_NUMBER,DOCUMENT_TYPE,TRANSACTION_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,SUPPLIER_TYPE,PREFERRED_SUPPLIER,SUPPLIER_ADDRESS_1,SUPPLIER_ADDRESS_2,SUPPLIER_ADDRESS_3,SUPPLIER_ADDRESS_4,SUPPLIER_ZIP,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_COUNTRY,SUPPLIER_REGION,TAX_NUMBER,ULTIMATE_PARENT,SUPPLIER_COMPLIANCE,BUYER,REQUISITIONER,APPROVER,PO_NUMBER,PO_DATE,PO_DESCRIPTION,PO_CURRENCY,PO_LINE_NUMBER,PO_LINE_DESCRIPTION,PO_UOM,PO_UNIT_COST,PO_QUANTITY,ITEM_NUMBER,ITEM_DESCRIPTION,ITEM_COST,QUANTITY,UOM,MANUFACTURERS_ITEM_DESCRIPTION,MANUFACTURERS_ITEM_NUMBER,PREFERRED_MANUFACTURER,PREFERRED_MANUFACTURER_ITEM_NUMBER,HISTORICAL_ITEM_COST,HISTORICAL_VOLUME,MATERIAL_GROUP,MATERIAL_GROUP_DESCRIPTION,PURCHASING_GROUP,PURCHASING_GROUP_DESCRIPTION,PURCHASING_ORG_CODE,PURCHASING_ORG_DESCRIPTION,PAYMENT_METHOD,PAYMENT_TERMS_CODE,PAYMENT_TERMS_DESCRIPTION,DISCOUNTED_TERMS,SUPPLIER_PAYMENT_TERMS_CODE,SUPPLIER_PAYMENT_TERMS_DESCRIPTION,COMPANY_NUMBER,COMPANY_NAME,COMPANY_CITY,COMPANY_STATE,COMPANY_COUNTRY,COMPANY_REGION,BUSINESS_UNIT,BUSINESS_UNIT_DESCRIPTION,COST_CENTER,COST_CENTER_DESCRIPTION,PROFIT_CENTER,PROFIT_CENTER_DESCRIPTION,ENTITY,ENTITY_DESCRIPTION,DIVISION,DIVISION_DESCRIPTION,DEPARTMENT,DEPARTMENT_DESCRIPTION,PLANT,PLANT_DESCRIPTION,ACCOUNT,ACCOUNT_DESCRIPTION,DISTRIBUTION_AMOUNT,CONTRACT_NUMBER,CONTRACT_START_DATE,CONTRACT_RENEWAL_DATE,CONTRACT_VALUE,CONTRACT_CURRENCY,CONTRACT_UNIT_COST,CONTRACT_NAME,CONTRACT_UOM,CONTRACT_VOLUME,GOVERNMENT_CLASSIFICATION,DIVERSITY_CLASSIFICATION,MCC,MCC_DESCRIPTION,EXPENSE_TYPE,INTERCOMPANY,EMPLOYEE,ADDRESSABLE,ASSET,ASSET_DESCRIPTION,COMMODITY_CODE,COMMODITY_CODE_DESCRIPTION,WBS_DESCRIPTION,WBS_ELEMENT,CATALOGUE,CUSTOMER_CATEGORY_1,CUSTOMER_CATEGORY_2,CUSTOMER_CATEGORY_3,CUSTOMER_CATEGORY_4,CUSTOMER_CATEGORY_5,CUSTOMER_CATEGORY_6,CUSTOMER_CATEGORY_7,CUSTOMER_CATEGORY_CODE,SIC_CODE,SIC_CODE_DESCRIPTION,INDUSTRY_CODE,INDUSTRY_CODE_DESCRIPTION,RISK_INDICATOR,RISK_FACTOR_1,RISK_FACTOR_2,RISK_FACTOR_3,RISK_FACTOR_4,RISK_FACTOR_5,RISK_FACTOR_6,RISK_FACTOR_7,RISK_FACTOR_8,RISK_FACTOR_9,RISK_FACTOR_10,ORG_HIERARCHY_1_CODE,ORG_HIERARCHY_1_DESCRIPTION,ORG_HIERARCHY_2_CODE,ORG_HIERARCHY_2_DESCRIPTION,ORG_HIERARCHY_3_CODE,ORG_HIERARCHY_3_DESCRIPTION,ORG_HIERARCHY_4_CODE,ORG_HIERARCHY_4_DESCRIPTION,ORG_HIERARCHY_5_CODE,ORG_HIERARCHY_5_DESCRIPTION,ORG_HIERARCHY_6_CODE,ORG_HIERARCHY_6_DESCRIPTION,ORG_HIERARCHY_7_CODE,ORG_HIERARCHY_7_DESCRIPTION,ORG_HIERARCHY_8_CODE,ORG_HIERARCHY_8_DESCRIPTION,ORG_HIERARCHY_9_CODE,ORG_HIERARCHY_9_DESCRIPTION,ORG_HIERARCHY_10_CODE,ORG_HIERARCHY_10_DESCRIPTION,ACCOUNT_HIERARCHY_1_CODE,ACCOUNT_HIERARCHY_1_DESCRIPTION,ACCOUNT_HIERARCHY_2_CODE,ACCOUNT_HIERARCHY_2_DESCRIPTION,ACCOUNT_HIERARCHY_3_CODE,ACCOUNT_HIERARCHY_3_DESCRIPTION,ACCOUNT_HIERARCHY_4_CODE,ACCOUNT_HIERARCHY_4_DESCRIPTION,ACCOUNT_HIERARCHY_5_CODE,ACCOUNT_HIERARCHY_5_DESCRIPTION,ACCOUNT_HIERARCHY_6_CODE,ACCOUNT_HIERARCHY_6_DESCRIPTION,ACCOUNT_HIERARCHY_7_CODE,ACCOUNT_HIERARCHY_7_DESCRIPTION,ACCOUNT_HIERARCHY_8_CODE,ACCOUNT_HIERARCHY_8_DESCRIPTION,ACCOUNT_HIERARCHY_9_CODE,ACCOUNT_HIERARCHY_9_DESCRIPTION,ACCOUNT_HIERARCHY_10_CODE,ACCOUNT_HIERARCHY_10_DESCRIPTION,ORG_ID,NAME,DISTRIBUTION_LINE_NUMBER,PO_LINE_CONGA_RECORD,DISTRIBUTION_AMOUNT_USD,CATEGORY_1,CATEGORY_2,CATEGORY_3,LINE_TYPE_LOOKUP_CODE
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022113D0105_8282507,1,REFUND FROM LINKEDIN OVERPAYMENT 131.45 USD,REFUND FROM LINKEDIN OVERPAYMENT 131.45 USD,131.45,USD,PAYMENT REQUEST,,,,,780309268,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,131.45,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,131.45,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022360D0S47_8282509,1,"REFUND FROM LINKEDIN OVERPAYMENT 14,698.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 14,698.00 USD",14698,USD,PAYMENT REQUEST,,,,,780309269,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,14698,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,14698,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022040K0050_8282512,1,"REFUND FROM LINKEDIN OVERPAYMENT 6,173.21 EUR","REFUND FROM LINKEDIN OVERPAYMENT 6,173.21 EUR",6173.21,EUR,PAYMENT REQUEST,1.08405,,,,780103019,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,6173.21,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,6692.07,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022045K1Z14_8282457,1,REFUND FROM LINKEDIN OVERPAYMENT 576.00 EUR,REFUND FROM LINKEDIN OVERPAYMENT 576.00 EUR,576,EUR,PAYMENT REQUEST,1.07985,,,,781031219,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,576,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,621.99,,,,ITEM
Receivables,,09032024,09052024,09032024,09012024,,09032024,09032024,6022227K2367_8287437,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 7,711.50 EUR","REFUND FROM LINKEDIN DUPLICATE PAYMENT 7,711.50 EUR",7711.5,EUR,PAYMENT REQUEST,1.0816,,,,781031231,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,7711.5,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,8340.76,,,,ITEM
Receivables,,09032024,09052024,09032024,09012024,,09032024,09032024,6022248K2E30_8287439,1,REFUND FROM LINKEDIN OVERPAYMENT 400.41 EUR,REFUND FROM LINKEDIN OVERPAYMENT 400.41 EUR,400.41,EUR,PAYMENT REQUEST,1.0829,,,,781031231,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,400.41,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,433.6,,,,ITEM
Receivables,,09022024,09052024,09022024,09012024,,09022024,09022024,6022227D0K78_8287035,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 75,599.76 USD","REFUND FROM LINKEDIN DUPLICATE PAYMENT 75,599.76 USD",75599.76,USD,PAYMENT REQUEST,,,,,780309271,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,75599.76,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,75599.76,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022078K4X84_8319304,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 5,227.50 EUR","REFUND FROM LINKEDIN DUPLICATE PAYMENT 5,227.50 EUR",5227.5,EUR,PAYMENT REQUEST,1.0848,,,,781032076,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,5227.5,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,5670.79,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022016K2P48_8319305,1,REFUND FROM LINKEDIN OVERPAYMENT 697.00 EUR,REFUND FROM LINKEDIN OVERPAYMENT 697.00 EUR,697,EUR,PAYMENT REQUEST,1.1105,,,,781032077,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,697,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,774.02,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022026K2A13_8319356,1,"REFUND FROM LINKEDIN OVERPAYMENT 6,182.10 EUR","REFUND FROM LINKEDIN OVERPAYMENT 6,182.10 EUR",6182.1,EUR,PAYMENT REQUEST,1.1105,,,,781032078,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,6182.1,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,6865.22,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022103K2H52_8319361,1,"REFUND FROM LINKEDIN OVERPAYMENT 6,234.07 EUR","REFUND FROM LINKEDIN OVERPAYMENT 6,234.07 EUR",6234.07,EUR,PAYMENT REQUEST,1.08285,,,,781032078,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,6234.07,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,6750.56,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022194K2532_8319362,1,"REFUND FROM LINKEDIN OVERPAYMENT 24,475.50 EUR","REFUND FROM LINKEDIN OVERPAYMENT 24,475.50 EUR",24475.5,EUR,PAYMENT REQUEST,1.06815,,,,781032078,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,24475.5,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,26143.51,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022290K1532_8282870,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,371.71 EUR","REFUND FROM LINKEDIN OVERPAYMENT 1,371.71 EUR",1371.71,EUR,PAYMENT REQUEST,1.05115,,,,781032084,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1371.71,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,1441.87,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022194K2533_8319363,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,148.25 EUR","REFUND FROM LINKEDIN OVERPAYMENT 2,148.25 EUR",2148.25,EUR,PAYMENT REQUEST,1.06815,,,,781032078,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2148.25,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,2294.65,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022194K2535_8319366,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,303.24 EUR","REFUND FROM LINKEDIN OVERPAYMENT 2,303.24 EUR",2303.24,EUR,PAYMENT REQUEST,1.06815,,,,781032078,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2303.24,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,2460.21,,,,ITEM
Receivables,,09132024,09172024,09132024,09012024,,09132024,09132024,6022047K2049_8319367,1,REFUND FROM LINKEDIN OVERPAYMENT 126.00 EUR,REFUND FROM LINKEDIN OVERPAYMENT 126.00 EUR,126,EUR,PAYMENT REQUEST,1.07985,,,,781032079,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,126,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,136.06,,,,ITEM
Receivables,,09172024,09192024,09172024,09012024,,09172024,09172024,6453136H0M42_8321523,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 282,263.33 SEK","REFUND FROM LINKEDIN DUPLICATE PAYMENT 282,263.33 SEK",282263.33,SEK,PAYMENT REQUEST,0.0913442,,,,780309347,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,282263.33,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,25783.12,,,,ITEM
Receivables,,09172024,09192024,09172024,09012024,,09172024,09172024,6008151D3K37_8321519,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,536.76 GBP","REFUND FROM LINKEDIN OVERPAYMENT 2,536.76 GBP",2536.76,GBP,PAYMENT REQUEST,1.2469,,,,780309346,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2536.76,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,3163.09,,,,ITEM
Receivables,,09172024,09192024,09172024,09012024,,09172024,09172024,6008277D4450_8321520,1,"REFUND FROM LINKEDIN OVERPAYMENT 3,450.69 GBP","REFUND FROM LINKEDIN OVERPAYMENT 3,450.69 GBP",3450.69,GBP,PAYMENT REQUEST,1.2135,,,,780309346,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,3450.69,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,4187.41,,,,ITEM
